verhard,afstroming,1996,1,1,0.000000
verhard,afstroming,1996,1,2,0.000000
verhard,afstroming,1996,1,3,0.000000
verhard,afstroming,1996,1,4,0.000000
verhard,afstroming,1996,1,5,0.000000
verhard,afstroming,1996,1,6,0.000000
verhard,afstroming,1996,1,7,-2191.433400
verhard,afstroming,1996,1,8,0.000000
verhard,afstroming,1996,1,9,-365.238900
verhard,afstroming,1996,1,10,-730.477800
verhard,afstroming,1996,1,11,0.000000
verhard,afstroming,1996,1,12,0.000000
verhard,afstroming,1996,1,13,0.000000
verhard,afstroming,1996,1,14,0.000000
verhard,afstroming,1996,1,15,0.000000
verhard,afstroming,1996,1,16,0.000000
verhard,afstroming,1996,1,17,0.000000
verhard,afstroming,1996,1,18,0.000000
verhard,afstroming,1996,1,19,0.000000
verhard,drainage,1996,1,1,0.000000
verhard,drainage,1996,1,2,-36.523890
verhard,drainage,1996,1,3,-69.395391
verhard,drainage,1996,1,4,-98.979742
verhard,drainage,1996,1,5,-125.605658
verhard,drainage,1996,1,6,-149.568982
verhard,drainage,1996,1,7,-171.135974
verhard,drainage,1996,1,8,-190.546266
verhard,drainage,1996,1,9,-208.015530
verhard,drainage,1996,1,10,-223.737867
verhard,drainage,1996,1,11,-309.192601
verhard,drainage,1996,1,12,-365.238900
verhard,drainage,1996,1,13,-365.238900
verhard,drainage,1996,1,14,-365.238900
verhard,drainage,1996,1,15,-365.238900
verhard,drainage,1996,1,16,-365.238900
verhard,drainage,1996,1,17,-365.238900
verhard,drainage,1996,1,18,-365.238900
verhard,drainage,1996,1,19,-365.238900
verhard,intrek,1996,1,1,0.000000
verhard,intrek,1996,1,2,0.000000
verhard,intrek,1996,1,3,0.000000
verhard,intrek,1996,1,4,0.000000
verhard,intrek,1996,1,5,0.000000
verhard,intrek,1996,1,6,0.000000
verhard,intrek,1996,1,7,0.000000
verhard,intrek,1996,1,8,0.000000
verhard,intrek,1996,1,9,0.000000
verhard,intrek,1996,1,10,0.000000
verhard,intrek,1996,1,11,0.000000
verhard,intrek,1996,1,12,0.000000
verhard,intrek,1996,1,13,0.000000
verhard,intrek,1996,1,14,0.000000
verhard,intrek,1996,1,15,0.000000
verhard,intrek,1996,1,16,0.000000
verhard,intrek,1996,1,17,0.000000
verhard,intrek,1996,1,18,0.000000
verhard,intrek,1996,1,19,0.000000
verhard,kwel,1996,1,1,365.238900
verhard,kwel,1996,1,2,365.238900
verhard,kwel,1996,1,3,365.238900
verhard,kwel,1996,1,4,365.238900
verhard,kwel,1996,1,5,365.238900
verhard,kwel,1996,1,6,365.238900
verhard,kwel,1996,1,7,365.238900
verhard,kwel,1996,1,8,365.238900
verhard,kwel,1996,1,9,365.238900
verhard,kwel,1996,1,10,365.238900
verhard,kwel,1996,1,11,365.238900
verhard,kwel,1996,1,12,365.238900
verhard,kwel,1996,1,13,365.238900
verhard,kwel,1996,1,14,365.238900
verhard,kwel,1996,1,15,365.238900
verhard,kwel,1996,1,16,365.238900
verhard,kwel,1996,1,17,365.238900
verhard,kwel,1996,1,18,365.238900
verhard,kwel,1996,1,19,365.238900
verhard,verdamping,1996,1,1,0.000000
verhard,verdamping,1996,1,2,-243.492600
verhard,verdamping,1996,1,3,-365.238900
verhard,verdamping,1996,1,4,-243.492600
verhard,verdamping,1996,1,5,-486.985200
